code_post,year,month,day,heigh,rainy
9419,2015,12,17,328.0,Ш)
9419,2015,1,18,1.0,
9419,2015,2,18,332.0,I
9419,2015,3,18,1.0,
9419,2015,4,18,320.0,I
9419,2015,5,18,309.0,_I
9419,2015,6,18,308.0,I
9419,2015,7,18,444.0,ЛN
9419,2015,8,18,616.0,
9419,2015,9,18,442.0,
9419,2015,10,18,530.0,
9419,2015,11,18,473.0,
9419,2015,12,18,325.0,Ш)
9419,2015,1,19,1.0,
9419,2015,2,19,332.0,I
9419,2015,3,19,1.0,
9419,2015,4,19,320.0,I
9419,2015,5,19,309.0,_I
9419,2015,6,19,308.0,I
9419,2015,7,19,466.0,ЛN
9419,2015,8,19,572.0,
9419,2015,9,19,420.0,
9419,2015,10,19,532.0,
9419,2015,11,19,461.0,
9419,2015,12,19,323.0,Ш)
9419,2015,1,20,1.0,
9419,2015,2,20,332.0,I
9419,2015,3,20,1.0,
9419,2015,4,20,320.0,I
9419,2015,5,20,309.0,_I
9419,2015,6,20,308.0,I
9419,2015,7,20,528.0,ЛN
9419,2015,8,20,554.0,
9419,2015,9,20,405.0,
9419,2015,10,20,520.0,
9419,2015,11,20,454.0,
9419,2015,12,20,320.0,_Ш)
9419,2015,1,21,1.0,
9419,2015,2,21,332.0,I
9419,2015,3,21,1.0,
9419,2015,4,21,319.0,I
9419,2015,5,21,309.0,_I
9419,2015,6,21,308.0,I
9419,2015,7,21,522.0,ЛN
9419,2015,8,21,547.0,
9419,2015,9,21,394.0,
9419,2015,10,21,525.0,
9419,2015,11,21,445.0,
9419,2015,12,21,320.0,_Ш)
9419,2015,1,22,1.0,
9419,2015,2,22,332.0,I
9419,2015,3,22,1.0,
9419,2015,4,22,318.0,I
9419,2015,5,22,309.0,_I
9419,2015,6,22,309.0,~
9419,2015,7,22,510.0,ХN
9419,2015,8,22,531.0,
9419,2015,9,22,390.0,
9419,2015,10,22,548.0,
9419,2015,11,22,443.0,
9419,2015,12,22,323.0,_]Z
9419,2015,1,23,1.0,
9419,2015,2,23,331.0,I
9419,2015,3,23,1.0,
9419,2015,4,23,317.0,I
9419,2015,5,23,309.0,_I
9419,2015,6,23,311.0,~
9419,2015,7,23,485.0,ХN
9419,2015,8,23,492.0,
9419,2015,9,23,382.0,
9419,2015,10,23,593.0,
9419,2015,11,23,441.0,
9419,2015,12,23,335.0,]Z
9419,2015,1,24,1.0,
9419,2015,2,24,331.0,I
9419,2015,3,24,1.0,
9419,2015,4,24,316.0,I
9419,2015,5,24,309.0,_I
9419,2015,6,24,314.0,~
9419,2015,7,24,438.0,N
9419,2015,8,24,465.0,
9419,2015,9,24,374.0,
9419,2015,10,24,592.0,
9419,2015,11,24,440.0,
9419,2015,12,24,338.0,]Z
9419,2015,1,25,1.0,
9419,2015,2,25,331.0,I
9419,2015,3,25,1.0,
9419,2015,4,25,315.0,I
9419,2015,5,25,309.0,_I
9419,2015,6,25,316.0,~
9419,2015,7,25,458.0,N
9419,2015,8,25,476.0,
9419,2015,9,25,364.0,
9419,2015,10,25,544.0,
9419,2015,11,25,439.0,
9419,2015,12,25,339.0,]Z
9419,2015,1,26,1.0,
9419,2015,2,26,331.0,I
9419,2015,3,26,1.0,
9419,2015,4,26,314.0,I
9419,2015,5,26,309.0,_I
9419,2015,6,26,317.0,~
9419,2015,7,26,467.0,N
9419,2015,8,26,474.0,
9419,2015,9,26,360.0,
9419,2015,10,26,522.0,
9419,2015,11,26,434.0,
9419,2015,12,26,340.0,]Z
9419,2015,1,27,1.0,
9419,2015,2,27,331.0,I
9419,2015,3,27,1.0,
9419,2015,4,27,313.0,_I
9419,2015,5,27,309.0,_I
9419,2015,6,27,318.0,~
9419,2015,7,27,511.0,N
9419,2015,8,27,459.0,
9419,2015,9,27,350.0,
9419,2015,10,27,518.0,
9419,2015,11,27,408.0,
9419,2015,12,27,343.0,]Z
9419,2015,1,28,1.0,
9419,2015,2,28,331.0,I
9419,2015,3,28,1.0,
9419,2015,4,28,313.0,_I
9419,2015,5,28,309.0,_I
9419,2015,6,28,318.0,~
9419,2015,7,28,570.0,
9419,2015,8,28,446.0,
9419,2015,9,28,351.0,
9419,2015,10,28,513.0,
9419,2015,11,28,393.0,
9419,2015,12,28,350.0,]Z
9419,2015,1,29,1.0,
9419,2015,2,29,330.0,I
9419,2015,3,29,1.0,
9419,2015,4,29,1.0,
9419,2015,5,29,309.0,_I
9419,2015,6,29,319.0,^~
9419,2015,7,29,643.0,
9419,2015,8,29,437.0,
9419,2015,9,29,354.0,
9419,2015,10,29,500.0,
9419,2015,11,29,392.0,_
9419,2015,12,29,348.0,]Z
9419,2015,1,30,1.0,
9419,2015,2,30,329.0,_I
9419,2015,3,30,1.0,
9419,2015,4,30,1.0,
9419,2015,5,30,309.0,_I
9419,2015,6,30,319.0,^W
9419,2015,7,30,725.0,
9419,2015,8,30,433.0,_
9419,2015,9,30,351.0,
9419,2015,10,30,496.0,
9419,2015,11,30,392.0,_
9419,2015,12,30,351.0,]Z
9419,2015,1,31,1.0,
9419,2015,2,31,329.0,_I
9419,2015,3,31,1.0,
9419,2015,4,31,1.0,
9419,2015,5,31,309.0,_I
9419,2015,6,31,1.0,
9419,2015,7,31,793.0,^
9419,2015,8,31,1.0,
9419,2015,9,31,344.0,_
9419,2015,10,31,501.0,
9419,2015,11,31,1.0,
9419,2015,12,31,351.0,]Z
9420,2015,1,1,1.0,
9420,2015,2,1,223.0,^I
9420,2015,3,1,1.0,
9420,2015,4,1,219.0,"""I"
9420,2015,5,1,219.0,^I
9420,2015,6,1,218.0,_I
9420,2015,7,1,354.0,_ПN
9420,2015,8,1,451.0,^
9420,2015,9,1,265.0,^
9420,2015,10,1,250.0,^
9420,2015,11,1,243.0,
9420,2015,12,1,243.0,^)
9420,2015,1,2,1.0,
9420,2015,2,2,223.0,^I
9420,2015,3,2,1.0,
9420,2015,4,2,219.0,"""I"
9420,2015,5,2,219.0,^I
9420,2015,6,2,218.0,_I
9420,2015,7,2,354.0,_ПN
9420,2015,8,2,441.0,
9420,2015,9,2,265.0,^
9420,2015,10,2,250.0,^
9420,2015,11,2,243.0,
9420,2015,12,2,243.0,^)
9420,2015,1,3,1.0,
9420,2015,2,3,223.0,^I
9420,2015,3,3,1.0,
9420,2015,4,3,219.0,"""I"
9420,2015,5,3,219.0,^I
9420,2015,6,3,218.0,_I
9420,2015,7,3,354.0,_ПN
9420,2015,8,3,439.0,
9420,2015,9,3,264.0,^
9420,2015,10,3,250.0,^
9420,2015,11,3,242.0,
9420,2015,12,3,240.0,)
9420,2015,1,4,1.0,
9420,2015,2,4,222.0,I
9420,2015,3,4,1.0,
9420,2015,4,4,219.0,"""I"
9420,2015,5,4,219.0,^I
9420,2015,6,4,218.0,_I
9420,2015,7,4,360.0,_ПN
9420,2015,8,4,430.0,
9420,2015,9,4,261.0,
9420,2015,10,4,249.0,^
9420,2015,11,4,242.0,
9420,2015,12,4,240.0,
9420,2015,1,5,1.0,
9420,2015,2,5,222.0,I
9420,2015,3,5,1.0,
9420,2015,4,5,219.0,"""I"
9420,2015,5,5,219.0,^I
9420,2015,6,5,218.0,_I
9420,2015,7,5,372.0,ПN
9420,2015,8,5,430.0,
9420,2015,9,5,261.0,
9420,2015,10,5,248.0,
9420,2015,11,5,242.0,
9420,2015,12,5,240.0,
9420,2015,1,6,1.0,
9420,2015,2,6,222.0,I
9420,2015,3,6,1.0,
9420,2015,4,6,219.0,"""I"
9420,2015,5,6,218.0,_I
9420,2015,6,6,218.0,_I
9420,2015,7,6,375.0,ЛП
9420,2015,8,6,417.0,
9420,2015,9,6,261.0,
9420,2015,10,6,248.0,
9420,2015,11,6,242.0,
9420,2015,12,6,238.0,
9420,2015,1,7,1.0,
9420,2015,2,7,222.0,I
9420,2015,3,7,1.0,
9420,2015,4,7,219.0,"""I"
9420,2015,5,7,218.0,_I
9420,2015,6,7,218.0,_I
9420,2015,7,7,394.0,Л
9420,2015,8,7,417.0,
9420,2015,9,7,258.0,
9420,2015,10,7,248.0,
9420,2015,11,7,241.0,
9420,2015,12,7,236.0,
9420,2015,1,8,1.0,
9420,2015,2,8,222.0,I
9420,2015,3,8,1.0,
9420,2015,4,8,219.0,"""I"
9420,2015,5,8,218.0,_I
9420,2015,6,8,218.0,_I
9420,2015,7,8,401.0,Л
9420,2015,8,8,400.0,
9420,2015,9,8,258.0,
9420,2015,10,8,248.0,
9420,2015,11,8,240.0,_
9420,2015,12,8,236.0,
9420,2015,1,9,1.0,
9420,2015,2,9,221.0,I
9420,2015,3,9,1.0,
9420,2015,4,9,219.0,"""I"
9420,2015,5,9,218.0,_I
9420,2015,6,9,218.0,_I
9420,2015,7,9,419.0,Л
9420,2015,8,9,392.0,
9420,2015,9,9,258.0,
9420,2015,10,9,247.0,
9420,2015,11,9,239.0,_
9420,2015,12,9,233.0,
9420,2015,1,10,1.0,
9420,2015,2,10,221.0,I
9420,2015,3,10,1.0,
9420,2015,4,10,219.0,"""I"
9420,2015,5,10,218.0,_I
9420,2015,6,10,218.0,_I
9420,2015,7,10,448.0,Л
9420,2015,8,10,378.0,
9420,2015,9,10,258.0,
9420,2015,10,10,247.0,
9420,2015,11,10,240.0,
9420,2015,12,10,230.0,
9420,2015,1,11,1.0,
9420,2015,2,11,221.0,I
9420,2015,3,11,1.0,
9420,2015,4,11,219.0,"""I"
9420,2015,5,11,218.0,_I
9420,2015,6,11,218.0,_I
9420,2015,7,11,466.0,Х
9420,2015,8,11,359.0,
9420,2015,9,11,258.0,
9420,2015,10,11,247.0,
9420,2015,11,11,242.0,
9420,2015,12,11,230.0,
9420,2015,1,12,1.0,
9420,2015,2,12,221.0,I
9420,2015,3,12,1.0,
9420,2015,4,12,219.0,"""I"
9420,2015,5,12,218.0,_I
9420,2015,6,12,218.0,_I
9420,2015,7,12,488.0,^
9420,2015,8,12,345.0,
9420,2015,9,12,257.0,
9420,2015,10,12,247.0,
9420,2015,11,12,243.0,
9420,2015,12,12,230.0,
9420,2015,1,13,1.0,
9420,2015,2,13,221.0,I
9420,2015,3,13,1.0,
9420,2015,4,13,219.0,"""I"
9420,2015,5,13,218.0,_I
9420,2015,6,13,218.0,_I
9420,2015,7,13,488.0,^
9420,2015,8,13,329.0,
9420,2015,9,13,254.0,
9420,2015,10,13,247.0,
9420,2015,11,13,244.0,
9420,2015,12,13,229.0,
9420,2015,1,14,1.0,
9420,2015,2,14,221.0,I
9420,2015,3,14,1.0,
9420,2015,4,14,219.0,"""I"
9420,2015,5,14,218.0,_I
9420,2015,6,14,218.0,_I
9420,2015,7,14,476.0,
9420,2015,8,14,320.0,
9420,2015,9,14,254.0,
9420,2015,10,14,247.0,
9420,2015,11,14,245.0,
9420,2015,12,14,229.0,
9420,2015,1,15,1.0,
9420,2015,2,15,221.0,I
9420,2015,3,15,1.0,
9420,2015,4,15,219.0,"""I"
9420,2015,5,15,218.0,_I
9420,2015,6,15,218.0,_I
9420,2015,7,15,468.0,
9420,2015,8,15,320.0,
9420,2015,9,15,254.0,
9420,2015,10,15,247.0,
9420,2015,11,15,245.0,
9420,2015,12,15,229.0,
9420,2015,1,16,1.0,
9420,2015,2,16,221.0,I
9420,2015,3,16,1.0,
9420,2015,4,16,219.0,"""I"
9420,2015,5,16,218.0,_I
9420,2015,6,16,218.0,_I
9420,2015,7,16,457.0,
9420,2015,8,16,303.0,
9420,2015,9,16,254.0,
9420,2015,10,16,247.0,
9420,2015,11,16,245.0,
9420,2015,12,16,226.0,)
9420,2015,1,17,1.0,
9420,2015,2,17,221.0,I
9420,2015,3,17,1.0,
9420,2015,4,17,219.0,"""I"
9420,2015,5,17,218.0,_I
9420,2015,6,17,218.0,_I
9420,2015,7,17,449.0,
9420,2015,8,17,303.0,
9420,2015,9,17,254.0,
9420,2015,10,17,247.0,
9420,2015,11,17,244.0,
9420,2015,12,17,226.0,)
9420,2015,1,18,1.0,
9420,2015,2,18,221.0,I
9420,2015,3,18,1.0,
9420,2015,4,18,219.0,"""I"
9420,2015,5,18,218.0,_I
9420,2015,6,18,218.0,_I
9420,2015,7,18,449.0,
9420,2015,8,18,290.0,
9420,2015,9,18,254.0,
9420,2015,10,18,247.0,
9420,2015,11,18,245.0,
9420,2015,12,18,225.0,)
9420,2015,1,19,1.0,
9420,2015,2,19,221.0,I
9420,2015,3,19,1.0,
9420,2015,4,19,219.0,"""I"
9420,2015,5,19,218.0,_I
9420,2015,6,19,218.0,_I
9420,2015,7,19,456.0,
9420,2015,8,19,290.0,
9420,2015,9,19,254.0,
9420,2015,10,19,247.0,
9420,2015,11,19,246.0,
9420,2015,12,19,224.0,)
9420,2015,1,20,1.0,
9420,2015,2,20,221.0,I
9420,2015,3,20,1.0,
9420,2015,4,20,219.0,"""I"
9420,2015,5,20,218.0,_I
9420,2015,6,20,218.0,_I
9420,2015,7,20,461.0,
9420,2015,8,20,290.0,
9420,2015,9,20,254.0,
9420,2015,10,20,247.0,
9420,2015,11,20,248.0,^
9420,2015,12,20,224.0,)
9420,2015,1,21,1.0,
9420,2015,2,21,221.0,I
9420,2015,3,21,1.0,
9420,2015,4,21,219.0,"""I"
9420,2015,5,21,218.0,_I
9420,2015,6,21,219.0,I
9420,2015,7,21,461.0,
9420,2015,8,21,286.0,
9420,2015,9,21,254.0,
9420,2015,10,21,247.0,
9420,2015,11,21,249.0,^
9420,2015,12,21,224.0,)
9420,2015,1,22,1.0,
9420,2015,2,22,220.0,I
9420,2015,3,22,1.0,
9420,2015,4,22,219.0,"""I"
9420,2015,5,22,218.0,_I
9420,2015,6,22,220.0,I
9420,2015,7,22,461.0,
9420,2015,8,22,277.0,
9420,2015,9,22,252.0,
9420,2015,10,22,245.0,
9420,2015,11,22,249.0,^
9420,2015,12,22,224.0,)
9420,2015,1,23,1.0,
9420,2015,2,23,220.0,I
9420,2015,3,23,1.0,
9420,2015,4,23,219.0,"""I"
9420,2015,5,23,218.0,_I
9420,2015,6,23,228.0,I
9420,2015,7,23,461.0,
9420,2015,8,23,275.0,
9420,2015,9,23,252.0,
9420,2015,10,23,245.0,
9420,2015,11,23,248.0,
9420,2015,12,23,223.0,)
9420,2015,1,24,1.0,
9420,2015,2,24,220.0,I
9420,2015,3,24,1.0,
9420,2015,4,24,219.0,"""I"
9420,2015,5,24,218.0,_I
9420,2015,6,24,228.0,I
9420,2015,7,24,461.0,
9420,2015,8,24,275.0,
9420,2015,9,24,252.0,
9420,2015,10,24,245.0,
9420,2015,11,24,247.0,
9420,2015,12,24,223.0,)
9420,2015,1,25,1.0,
9420,2015,2,25,220.0,I
9420,2015,3,25,1.0,
9420,2015,4,25,219.0,"""I"
9420,2015,5,25,218.0,_I
9420,2015,6,25,230.0,I
9420,2015,7,25,464.0,
9420,2015,8,25,270.0,_
9420,2015,9,25,252.0,
9420,2015,10,25,245.0,
9420,2015,11,25,247.0,
9420,2015,12,25,221.0,_)
9420,2015,1,26,1.0,
9420,2015,2,26,220.0,I
9420,2015,3,26,1.0,
9420,2015,4,26,219.0,"""I"
9420,2015,5,26,218.0,_I
9420,2015,6,26,231.0,~
9420,2015,7,26,472.0,
9420,2015,8,26,270.0,_
9420,2015,9,26,251.0,
9420,2015,10,26,245.0,
9420,2015,11,26,246.0,
9420,2015,12,26,221.0,_)
9420,2015,1,27,1.0,
9420,2015,2,27,220.0,I
9420,2015,3,27,1.0,
9420,2015,4,27,219.0,"""I"
9420,2015,5,27,218.0,_I
9420,2015,6,27,238.0,~
9420,2015,7,27,472.0,
9420,2015,8,27,270.0,_
9420,2015,9,27,251.0,
9420,2015,10,27,244.0,
9420,2015,11,27,246.0,
9420,2015,12,27,221.0,_I
9420,2015,1,28,1.0,
9420,2015,2,28,220.0,I
9420,2015,3,28,1.0,
9420,2015,4,28,219.0,"""I"
9420,2015,5,28,218.0,_I
9420,2015,6,28,260.0,(
9420,2015,7,28,471.0,
9420,2015,8,28,270.0,_
9420,2015,9,28,251.0,
9420,2015,10,28,244.0,
9420,2015,11,28,244.0,)
9420,2015,12,28,221.0,_I
9420,2015,1,29,1.0,
9420,2015,2,29,220.0,I
9420,2015,3,29,1.0,
9420,2015,4,29,1.0,
9420,2015,5,29,218.0,_I
9420,2015,6,29,303.0,П
9420,2015,7,29,464.0,
9420,2015,8,29,270.0,_
9420,2015,9,29,251.0,_
9420,2015,10,29,244.0,
9420,2015,11,29,243.0,)
9420,2015,12,29,221.0,_I
9420,2015,1,30,1.0,
9420,2015,2,30,219.0,_I
9420,2015,3,30,1.0,
9420,2015,4,30,1.0,
9420,2015,5,30,218.0,_I
9420,2015,6,30,341.0,^П
9420,2015,7,30,460.0,
9420,2015,8,30,270.0,_
9420,2015,9,30,250.0,_
9420,2015,10,30,244.0,
9420,2015,11,30,243.0,)
9420,2015,12,30,221.0,_I
9420,2015,1,31,1.0,
9420,2015,2,31,219.0,_I
9420,2015,3,31,1.0,
9420,2015,4,31,1.0,
9420,2015,5,31,218.0,_I
9420,2015,6,31,1.0,
9420,2015,7,31,454.0,
9420,2015,8,31,1.0,
9420,2015,9,31,250.0,_
9420,2015,10,31,244.0,_
9420,2015,11,31,1.0,
9420,2015,12,31,221.0,_I
9422,2015,1,1,1.0,
9422,2015,2,1,376.0,^Z
9422,2015,3,1,1.0,
9422,2015,4,1,336.0,^I
9422,2015,5,1,289.0,^I
9422,2015,6,1,261.0,I
9422,2015,7,1,283.0,Z
9422,2015,8,1,563.0,^
9422,2015,9,1,291.0,
9422,2015,10,1,278.0,_
9422,2015,11,1,304.0,^
9422,2015,12,1,260.0,Ш
9422,2015,1,2,1.0,
9422,2015,2,2,374.0,I
9422,2015,3,2,1.0,
9422,2015,4,2,335.0,I
9422,2015,5,2,287.0,I
9422,2015,6,2,260.0,I
9422,2015,7,2,283.0,Z
9422,2015,8,2,515.0,
9422,2015,9,2,290.0,
9422,2015,10,2,291.0,
9422,2015,11,2,298.0,
9422,2015,12,2,260.0,Ш
9422,2015,1,3,1.0,
9422,2015,2,3,372.0,I
9422,2015,3,3,1.0,
9422,2015,4,3,333.0,I
9422,2015,5,3,285.0,I
9422,2015,6,3,260.0,I
9422,2015,7,3,283.0,Z
9422,2015,8,3,468.0,
9422,2015,9,3,288.0,
9422,2015,10,3,295.0,
9422,2015,11,3,290.0,
9422,2015,12,3,259.0,Ш
9422,2015,1,4,1.0,
9422,2015,2,4,370.0,I
9422,2015,3,4,1.0,
9422,2015,4,4,331.0,I
9422,2015,5,4,283.0,I
9422,2015,6,4,260.0,I
9422,2015,7,4,283.0,Z
9422,2015,8,4,454.0,
9422,2015,9,4,285.0,
9422,2015,10,4,301.0,
9422,2015,11,4,286.0,
9422,2015,12,4,253.0,Ш
9422,2015,1,5,1.0,
9422,2015,2,5,368.0,I
9422,2015,3,5,1.0,
9422,2015,4,5,329.0,I
9422,2015,5,5,279.0,I
9422,2015,6,5,260.0,I
9422,2015,7,5,281.0,Z
9422,2015,8,5,451.0,
9422,2015,9,5,283.0,
9422,2015,10,5,300.0,
9422,2015,11,5,283.0,
9422,2015,12,5,258.0,Ш
9422,2015,1,6,1.0,
9422,2015,2,6,366.0,I
9422,2015,3,6,1.0,
9422,2015,4,6,327.0,I
9422,2015,5,6,277.0,I
9422,2015,6,6,260.0,I
9422,2015,7,6,278.0,_Z
9422,2015,8,6,454.0,
9422,2015,9,6,296.0,
9422,2015,10,6,295.0,
9422,2015,11,6,281.0,
9422,2015,12,6,261.0,Ш
9422,2015,1,7,1.0,
9422,2015,2,7,364.0,I
9422,2015,3,7,1.0,
9422,2015,4,7,325.0,I
9422,2015,5,7,277.0,I
9422,2015,6,7,260.0,I
9422,2015,7,7,280.0,_Z
9422,2015,8,7,466.0,
9422,2015,9,7,313.0,
9422,2015,10,7,297.0,
9422,2015,11,7,280.0,
9422,2015,12,7,258.0,Ш
9422,2015,1,8,1.0,
9422,2015,2,8,362.0,I
9422,2015,3,8,1.0,
9422,2015,4,8,325.0,I
9422,2015,5,8,277.0,I
9422,2015,6,8,260.0,I
9422,2015,7,8,290.0,Z
9422,2015,8,8,463.0,
9422,2015,9,8,320.0,
9422,2015,10,8,299.0,
9422,2015,11,8,278.0,
9422,2015,12,8,258.0,Ш
9422,2015,1,9,1.0,
9422,2015,2,9,360.0,I
9422,2015,3,9,1.0,
9422,2015,4,9,324.0,I
9422,2015,5,9,277.0,I
9422,2015,6,9,260.0,I
9422,2015,7,9,310.0,Z
9422,2015,8,9,440.0,
9422,2015,9,9,323.0,^
9422,2015,10,9,297.0,
9422,2015,11,9,276.0,
9422,2015,12,9,257.0,Ш
9422,2015,1,10,1.0,
9422,2015,2,10,358.0,I
9422,2015,3,10,1.0,
9422,2015,4,10,323.0,I
9422,2015,5,10,277.0,I
9422,2015,6,10,260.0,I
9422,2015,7,10,330.0,Z
9422,2015,8,10,418.0,
9422,2015,9,10,321.0,^
9422,2015,10,10,295.0,
9422,2015,11,10,275.0,
9422,2015,12,10,257.0,Ш
9422,2015,1,11,1.0,
9422,2015,2,11,356.0,I
9422,2015,3,11,1.0,
9422,2015,4,11,322.0,I
9422,2015,5,11,277.0,I
9422,2015,6,11,261.0,I
9422,2015,7,11,337.0,Z
9422,2015,8,11,398.0,
9422,2015,9,11,314.0,
9422,2015,10,11,294.0,
9422,2015,11,11,281.0,
9422,2015,12,11,248.0,_Ш
9422,2015,1,12,1.0,
9422,2015,2,12,354.0,I
9422,2015,3,12,1.0,
9422,2015,4,12,321.0,I
9422,2015,5,12,277.0,I
9422,2015,6,12,265.0,I
9422,2015,7,12,348.0,Z
9422,2015,8,12,391.0,
9422,2015,9,12,309.0,
9422,2015,10,12,292.0,
9422,2015,11,12,302.0,
9422,2015,12,12,248.0,_Ш
9422,2015,1,13,1.0,
9422,2015,2,13,353.0,I
9422,2015,3,13,1.0,
9422,2015,4,13,319.0,I
9422,2015,5,13,277.0,I
9422,2015,6,13,263.0,I
9422,2015,7,13,348.0,Z
9422,2015,8,13,386.0,
9422,2015,9,13,301.0,
9422,2015,10,13,292.0,
9422,2015,11,13,302.0,
9422,2015,12,13,250.0,Ш
9422,2015,1,14,1.0,
9422,2015,2,14,353.0,I
9422,2015,3,14,1.0,
9422,2015,4,14,317.0,I
9422,2015,5,14,275.0,I
9422,2015,6,14,259.0,_I
9422,2015,7,14,343.0,Z
9422,2015,8,14,368.0,
9422,2015,9,14,297.0,
9422,2015,10,14,300.0,
9422,2015,11,14,298.0,
9422,2015,12,14,250.0,Ш
9422,2015,1,15,1.0,
9422,2015,2,15,353.0,I
9422,2015,3,15,1.0,
9422,2015,4,15,315.0,I
9422,2015,5,15,273.0,I
9422,2015,6,15,260.0,I
9422,2015,7,15,306.0,Z
9422,2015,8,15,348.0,
9422,2015,9,15,295.0,
9422,2015,10,15,307.0,
9422,2015,11,15,294.0,
9422,2015,12,15,252.0,Ш
9422,2015,1,16,1.0,
9422,2015,2,16,353.0,I
9422,2015,3,16,1.0,
9422,2015,4,16,313.0,I
9422,2015,5,16,271.0,I
9422,2015,6,16,260.0,I
9422,2015,7,16,298.0,Z
9422,2015,8,16,333.0,
9422,2015,9,16,292.0,
9422,2015,10,16,308.0,
9422,2015,11,16,291.0,
9422,2015,12,16,252.0,Ш
9422,2015,1,17,1.0,
9422,2015,2,17,353.0,I
9422,2015,3,17,1.0,
9422,2015,4,17,311.0,I
9422,2015,5,17,269.0,I
9422,2015,6,17,260.0,I
9422,2015,7,17,305.0,ЛZ
9422,2015,8,17,327.0,
9422,2015,9,17,290.0,
9422,2015,10,17,302.0,
9422,2015,11,17,289.0,
9422,2015,12,17,253.0,Ш
9422,2015,1,18,1.0,
9422,2015,2,18,352.0,I
9422,2015,3,18,1.0,
9422,2015,4,18,309.0,I
9422,2015,5,18,268.0,I
9422,2015,6,18,261.0,I
9422,2015,7,18,323.0,ЛХ
9422,2015,8,18,324.0,
9422,2015,9,18,296.0,
9422,2015,10,18,307.0,
9422,2015,11,18,287.0,
9422,2015,12,18,253.0,Ш
9422,2015,1,19,1.0,
9422,2015,2,19,351.0,I
9422,2015,3,19,1.0,
9422,2015,4,19,307.0,I
9422,2015,5,19,268.0,I
9422,2015,6,19,261.0,I
9422,2015,7,19,375.0,ЛN
9422,2015,8,19,312.0,
9422,2015,9,19,299.0,
9422,2015,10,19,309.0,^
9422,2015,11,19,276.0,
9422,2015,12,19,254.0,Ш
9422,2015,1,20,1.0,
9422,2015,2,20,351.0,I
9422,2015,3,20,1.0,
9422,2015,4,20,305.0,I
9422,2015,5,20,268.0,I
9422,2015,6,20,262.0,I
9422,2015,7,20,432.0,ЛN
9422,2015,8,20,307.0,
9422,2015,9,20,298.0,
9422,2015,10,20,304.0,
9422,2015,11,20,274.0,
9422,2015,12,20,255.0,Ш
9422,2015,1,21,1.0,
9422,2015,2,21,351.0,I
9422,2015,3,21,1.0,
9422,2015,4,21,303.0,I
9422,2015,5,21,268.0,I
9422,2015,6,21,265.0,I
9422,2015,7,21,447.0,ХN
9422,2015,8,21,303.0,
9422,2015,9,21,296.0,
9422,2015,10,21,293.0,
9422,2015,11,21,273.0,
9422,2015,12,21,256.0,Ш
9422,2015,1,22,1.0,
9422,2015,2,22,351.0,I
9422,2015,3,22,1.0,
9422,2015,4,22,301.0,I
9422,2015,5,22,268.0,I
9422,2015,6,22,269.0,I
9422,2015,7,22,446.0,ХN
9422,2015,8,22,293.0,
9422,2015,9,22,294.0,
9422,2015,10,22,291.0,
9422,2015,11,22,271.0,
9422,2015,12,22,256.0,Ш
9422,2015,1,23,1.0,
9422,2015,2,23,351.0,I
9422,2015,3,23,1.0,
9422,2015,4,23,299.0,I
9422,2015,5,23,267.0,I
9422,2015,6,23,271.0,I
9422,2015,7,23,444.0,ХN
9422,2015,8,23,291.0,
9422,2015,9,23,293.0,
9422,2015,10,23,302.0,
9422,2015,11,23,268.0,
9422,2015,12,23,256.0,Ш
9422,2015,1,24,1.0,
9422,2015,2,24,349.0,I
9422,2015,3,24,1.0,
9422,2015,4,24,297.0,I
9422,2015,5,24,265.0,I
9422,2015,6,24,272.0,I
9422,2015,7,24,475.0,ХN
9422,2015,8,24,291.0,
9422,2015,9,24,291.0,
9422,2015,10,24,302.0,
9422,2015,11,24,266.0,
9422,2015,12,24,256.0,Ш
9422,2015,1,25,1.0,
9422,2015,2,25,347.0,I
9422,2015,3,25,1.0,
9422,2015,4,25,295.0,I
9422,2015,5,25,265.0,I
9422,2015,6,25,276.0,ZI
9422,2015,7,25,485.0,Х
9422,2015,8,25,286.0,
9422,2015,9,25,289.0,
9422,2015,10,25,301.0,
9422,2015,11,25,264.0,
9422,2015,12,25,256.0,Ш
9422,2015,1,26,1.0,
9422,2015,2,26,345.0,I
9422,2015,3,26,1.0,
9422,2015,4,26,293.0,I
9422,2015,5,26,265.0,I
9422,2015,6,26,272.0,Z
9422,2015,7,26,498.0,
9422,2015,8,26,279.0,
9422,2015,9,26,285.0,
9422,2015,10,26,290.0,
9422,2015,11,26,263.0,
9422,2015,12,26,256.0,Ш*
9422,2015,1,27,1.0,
9422,2015,2,27,341.0,I
9422,2015,3,27,1.0,
9422,2015,4,27,291.0,I
9422,2015,5,27,265.0,I
9422,2015,6,27,273.0,Z
9422,2015,7,27,506.0,
9422,2015,8,27,274.0,_
9422,2015,9,27,285.0,
9422,2015,10,27,283.0,
9422,2015,11,27,262.0,
9422,2015,12,27,258.0,*
9422,2015,1,28,1.0,
9422,2015,2,28,340.0,I
9422,2015,3,28,1.0,
9422,2015,4,28,290.0,_I
9422,2015,5,28,263.0,I
9422,2015,6,28,277.0,Z
9422,2015,7,28,534.0,
9422,2015,8,28,284.0,
9422,2015,9,28,283.0,
9422,2015,10,28,281.0,
9422,2015,11,28,261.0,_
9422,2015,12,28,260.0,*
9422,2015,1,29,1.0,
9422,2015,2,29,339.0,I
